"lat","lng","color","name","sid","nid"
"28.9247324","77.0918800","#9cf4dd","important_red","30cyibJSgHBn","i973"
"21.1958289","72.8650117","#3e42b2","fundamental_peach","UHdT0ejHTwe7","i974"
"28.5734171","77.2232029","#bec9f7","frightened_blush","qVdWpUwPuKbT","i975"
"28.5916629","77.3054410","#101072","kind_tomato","lcVYubTdj4KV","i976"
"18.5115888","73.9606720","#4edbdb","straight_plum","VAzUOsYJlbRy","i977"
"21.9941388","83.1443745","#e5ce8e","promising_brown","Z9BuQ9K_GVmP","i978"
"17.4178123","78.3611783","#c402d6","controversial_white","QB7xkrrFvaIW","i979"
"22.2519892","70.6839939","#c5e579","grim_purple","UVggmULNOeVt","i980"
"26.2350837","72.9609767","#c80cfc","related_aqua","gEt7FvEC9SCO","i981"
"18.5957867","73.7159731","#f7d9b2","tender_fuchsia","lb6gq56B5NbM","i982"
"28.6811577","77.0131886","#4cba10","plain_azure","Kxq4UDoqH7Z3","i983"
"28.6066597","77.3750177","#a6f742","crazy_indigo","UexNPn1YBo2W","i984"
"21.1969828","72.8635481","#5184d1","yellow_bronze","p831BkKU_nQP","i985"
"21.3469458","72.9222483","#d62724","hard_red","frNgK5lyM9df","i986"
"19.1708521","73.2472023","#2f7c91","tight_white","Qx3C7SrKyYRY","i987"
"18.9618935","72.8380700","#97d343","super_pink","yqsU8u_2L2KB","i988"
"21.2194096","72.8677840","#6df2f2","quiet_aqua","ta5EsOG74zP4","i989"
"19.0263162","72.8744803","#e53093","nice_olive","CE0ESw1AH9x4","i990"
"12.9506389","77.5624792","#51dd3b","new_jade","Z2voNB9Xd3M1","i991"
"28.6085758","77.3552702","#f48bb9","liberal_fuchsia","Bdww8uTjQb_y","i992"
"28.4763944","77.0335091","#f9a9f9","dull_indigo","KoTiBnnzsXuC","i993"
"12.9490036","77.7543694","#fcfc9f","determined_harlequin","yGrNFN1joLbR","i994"
"19.4660452","72.8125892","#96f7da","delicate_purple","eR9AODxjcXfE","i995"
"19.0249956","72.8612393","#82aed8","cooing_lavender","5mrfZN7HMLDC","i996"
"19.0260868","72.8735604","#0e0ef7","confident_pink","k3ynlmKkn9iK","i997"
"19.0813338","82.1828539","#f29fe8","planned_magenta","ogRvCppjofWG","i998"
"28.3543790","76.9703201","#a68fef","unchanged_blue","DfsQW_nG-giH","i999"
"24.5653819","73.7313561","#4a22f9","rear_scarlet","R1VsjUaJt9Ot","i1000"
"21.1984194","72.8746035","#7fbbef","proud_indigo","qP5l_V1-dj-x","i1001"
"28.4366467","76.9902883","#794abf","concerned_yellow","KwOqFSiHHMN2","i1002"
"19.2239329","73.1513324","#7af4de","hard_fuchsia","9pL5y6S9M69I","i1003"
"28.5157716","77.4742233","#bcef70","agreeable_olive","dMdKnT1wRVw8","i1004"
"20.1589720","85.7659977","#f41877","superb_peach","daC2_FkzsE_U","i1005"
"28.5149433","77.2684883","#8c0209","southern_aqua","o4pBEMnBY6YF","i1006"
"20.2125663","76.6720801","#e899d4","ideological_blue","B8nabHlVpBQU","i1007"
"21.1986017","72.8635167","#9c77f9","greek_crimson","7ib7TZYngn0K","i1008"
"28.5916624","77.3054496","#91a8d6","chosen_apricot","4foTVfmdKinx","i1009"
"19.3881097","72.9020114","#7e8ad6","hon_silver","5MKBlr2O88BF","i1010"
"19.1919667","72.8744767","#bcd326","combative_amethyst","PiE-Dqx8Ccqn","i1011"
"28.6755148","77.1541151","#bed300","watery_rose","E8NCu-K5kkZb","i1012"
"22.7979421","70.8995066","#9df9c3","fantastic_jade","gUS1P0f5FBPC","i1013"
"19.1172500","72.9297492","#a7fc46","christian_sapphire","d0kPveHSdmiG","i1014"
"12.8406873","79.9457212","#d13042","watery_ivory","MyOfNulSSAEl","i1015"
"17.4178174","78.3611606","#dbf96d","square_coral","9elkvIfqa8SK","i1016"
"19.0292200","72.8733129","#85cc3f","light_chocolate","nflQS6he0yHP","i1017"
"13.2001633","80.1349350","#5893b7","royal_black","xYY4symHJnmm","i1018"
"19.0911597","72.9129341","#95a0e2","chilly_gold","JYIIDj7TZSxW","i1019"
"21.2195197","72.8677688","#1fb770","successful_maroon","c6B5bQX1GF8r","i1020"
"24.2743924","80.7666461","#3b17b2","marvellous_amaranth","vH6EmgO7oarW","i1021"
"12.9836433","74.7980817","#fcf1b3","nutritious_amber","qcnt38T1RhzX","i1022"
"19.0414586","72.8523719","#cceeff","ugliest_copper","R2fdtiP_LE0P","i1023"
"18.9619009","72.8387091","#9b1123","final_amethyst","zRfgm30-BZkB","i1024"
"28.4589963","77.0776383","#da98f2","visual_violet","FD3g0jQLVTnd","i1025"
"25.5924128","91.9224114","#ce6135","interesting_aqua","5gGZYGddLZRJ","i1026"
"19.0449050","72.8604067","#d34c55","shaggy_rose","7Vk73ex9MM8k","i1027"
"19.0813259","82.1828588","#c0f794","tory_coffee","dKVNSWRzobB6","i1028"
"12.9173715","77.6277056","#d61548","dangerous_ivory","mxrF_aZeBncJ","i1029"
"19.1069273","72.8713536","#59ef51","known_aquamarine","nVdq5g148y9i","i1030"
"19.4680226","72.8107427","#bdf6fc","marine_peach","bME6ursxxZv8","i1031"
"26.9226651","75.8074095","#d5a3ff","retired_ivory","S5-5qyCc51yu","i1032"
"21.1972514","72.8661327","#0839a3","graceful_scarlet","GeMO3nndZBwk","i1033"
"30.9383245","75.8797192","#0a0266","substantial_moccasin","OcHxycne_gVl","i1034"
"30.1047517","77.3065983","#e0d83e","nearby_magenta","SpbY_DnkOJOR","i1035"
"28.8265029","77.1021566","#35dd33","inadequate_amethyst","HrQNUOGUL0FV","i1036"
"21.1504421","72.8284688","#7d36af","favourable_lime","2JB60kkkdLst","i1037"
"21.1804985","72.8722346","#d2dd39","willing_coffee","g-oy2zlzKkfl","i1038"
"18.9618891","72.8387020","#ce0ea4","complete_indigo","UBFLqujUupY9","i1039"
"20.9110387","77.7477530","#7cc7ef","manual_indigo","vx6tu9lGO1Q_","i1040"
"21.1555959","72.9969735","#d64fb2","hollow_gray","7MqLUFaq51cs","i1041"
"17.7032267","75.8615100","#ae49ed","fair_beige","alOVefp-W76I","i1042"
"19.2936673","73.0475325","#38bc78","literary_ivory","M3H4w1FrPKjs","i1043"
"19.2119213","72.8599912","#ce1474","top_aqua","JBYNj3S2sGj9","i1044"
"13.1704950","80.2623417","#cc494b","cognitive_yellow","TN7bhRGRIfDC","i1045"
"19.0271347","72.8743953","#a1c423","slim_olive","_BecaElNOZzI","i1046"
"28.7264671","77.2223116","#f2a7e4","coherent_chocolate","IpnQWUKV0zvL","i1047"
"19.0911708","72.9127128","#63d1dd","conservative_blush","XS3JUamoxtTt","i1048"
"28.4352815","76.9929274","#f7864a","qualified_sapphire","e801iosBMpBF","i1049"
"21.1804700","72.8726100","#fff793","oral_aqua","qQglDmrBkA99","i1050"
"21.1969828","72.8635481","#a70ddb","unpleasant_magenta","a4U_vosW_pr4","i1051"
"28.7266392","77.2224725","#32fc39","direct_blue","CVbUVDcMtCcg","i1052"
"12.9771833","77.7333067","#edd657","awkward_salmon","iXeJp1_JAKzX","i1053"
"21.2194691","72.8676942","#17ea4c","hot_yellow","33ZVFRK2TsuB","i1054"
"28.3309133","77.3331117","#d673ef","good_moccasin","dAWXjzftfkR6","i1055"
"19.0255936","72.8742712","#ea924f","abundant_salmon","w7pUP2hsgsn_","i1056"
"21.1222388","84.9815984","#25c6b1","illegal_black","KT_6Q4pV7UnV","i1057"
"19.0343717","72.8448625","#f28368","puny_scarlet","YTCxfH5tjJQX","i1058"
"17.4025508","78.4485851","#91f7d3","funny_harlequin","oMrguA_1OXdn","i1059"
"28.6755212","77.1541126","#ffbad6","stuck_red","MbKNrI5WUf2c","i1060"
"30.1048133","77.3066667","#aefcf5","equivalent_magenta","13px9FAOoFOj","i1061"
"18.9661083","72.8237417","#34bc5b","rainy_lime","0ez5KCN78o69","i1062"
"19.2991942","73.0676785","#229cd8","burning_chocolate","CsnBmeVCvlHh","i1063"
"17.1540144","81.5241464","#7af4af","biological_indigo","icVLgr8r6KsN","i1064"
"16.5953251","80.5246208","#81f993","colorful_gray","LtZ9hwAFfk_M","i1065"
"28.5158609","77.4741090","#a4f291","scientific_violet","XhWj0ts2qF3p","i1066"
"28.2627446","76.9115459","#d84ae8","operational_amaranth","yU-n1ubuGj7Y","i1067"
"28.5146150","77.4732445","#f4d1b0","clear_silver","6fOX2fX5DZy8","i1068"
"12.9639043","77.6365482","#16aa8a","moderate_amethyst","IdpnpE-9SVdb","i1069"
"28.4149734","76.9894776","#d60268","close_teal","KJ28ywNae7GF","i1070"
"28.2226567","77.8076767","#db11c3","brown_fuchsia","JPDLyK_XGRxz","i1071"
"28.6578650","77.1987440","#dbe54b","melodic_chocolate","dSdSmAKb1d7o","i1072"
"21.1812012","72.8738027","#ccb102","warm_apricot","Ql2Oz1HtqIKh","i1073"
"19.2936469","73.0475262","#f95483","late_white","S5-dcGTeZy7r","i1074"
"19.1070325","72.8713438","#fbffb2","clever_blue","gP9b8_CN2Nq0","i1075"
"23.2567450","77.4269433","#71e05e","mathematical_orange","jRpBXrzldX6E","i1076"
"21.1986183","72.8634067","#f9a777","mental_azure","Q7-4830A08vq","i1077"
"28.5615099","77.3711467","#4bea9a","flying_green","Fw4HgtYouDbe","i1078"
"21.2194182","72.8677864","#f291a7","excessive_blush","eNjluN5aMbk_","i1079"
"22.8494111","69.7043347","#e56281","jolly_harlequin","9yGNCrAibmT7","i1080"
"19.1518431","72.8333566","#9583db","following_silver","8Q2ekMtiN5Un","i1081"
"28.5489469","77.2151735","#9053bc","chubby_plum","sFq6oP4UzH9H","i1082"
"19.0292200","72.8733129","#f75b85","terrible_copper","Thq9t7i7fF9h","i1083"
"13.1704667","80.2622733","#3a12bc","judicial_chocolate","ceEgc2Ml7yOw","i1084"
"32.3862797","75.6733683","#ea9b85","great_green","-OhfXx3ZNf63","i1085"
"28.6204466","77.4268352","#f26576","agricultural_sapphire","QW1SrlBnJmRK","i1086"
"16.5953519","80.5244470","#ea6856","damp_maroon","3PbxwIk7hKCg","i1087"
"20.0041251","73.7478400","#c83edd","blue_amber","xlu0oTuyzjOU","i1088"
"21.1804867","72.8726967","#cee27c","moral_red","5k-GRX1ZdVxT","i1089"
"28.5671869","77.2866894","#8caadb","sticky_jade","aLs2mNxDukIP","i1090"
"12.8889180","79.9134785","#55adc1","progressive_beige","hqA1VzQvDDJV","i1091"
"21.1767083","72.8752017","#76e0d9","fit_blue","wJirs8ppKcWy","i1092"
"21.2066613","72.8217341","#e8c776","western_purple","EPGrXVZ0CeFB","i1093"
"12.9587007","77.7024004","#deed8e","magnificent_beige","_fV-Hq0wzVLu","i1094"
"18.9618278","72.8387108","#8edb72","blind_peach","q5zva5DyWClT","i1095"
"28.6579125","77.1987450","#f99ff0","bored_white","r7w-8yJ425vg","i1096"
"12.9278273","79.1395072","#a2e585","psychological_indigo","jd6_1pQTkWEg","i1097"
"21.2193985","72.8678260","#a10dbf","handsome_moccasin","XiBxDvPfVrE_","i1098"
"28.5490533","77.3940796","#ccdcff","mighty_rose","VIK4BkeKSjHN","i1099"
"12.9638952","77.6365372","#09aaea","relative_crimson","z1OgjQNDD9fQ","i1100"
"12.9457550","77.5346583","#9c92e8","disabled_crimson","uZS2SU2OQlAs","i1101"
"19.0518347","72.8392570","#733da5","casual_azure","7M87xSHgItWT","i1102"
"22.6329644","75.6069919","#74ed8e","filthy_moccasin","EaSq5JoVCaiQ","i1103"
"19.2936200","73.0475149","#3d04e8","driving_magenta","YKkt1BqkM3Yz","i1104"
"28.5159125","77.4741377","#9cd140","victorious_black","Dj7Dbt5VSBkT","i1105"
"28.5169267","77.4710934","#642cd3","convenient_amaranth","bIe8QdQiAKB5","i1106"
"18.9840871","73.0351778","#0d9125","voluntary_coffee","bgWJhLs-DepQ","i1107"
"21.1553495","72.9768746","#4ac5f9","slow_amber","WkFJxDfO-KdB","i1108"
"28.6147683","77.3437624","#4efca5","strong_tan","UEeRXlEm6Kvg","i1109"
"28.5490500","77.3940827","#c18036","frantic_harlequin","oydr5nvbKu3h","i1110"
"28.3561217","76.9212550","#efd751","continued_amaranth","7dahWZA9Jrgl","i1111"
"19.2969916","73.0368135","#85ef70","musical_ivory","89dPL8NBxZLx","i1112"
"19.0255920","72.8742822","#bb7eea","opposite_ivory","pkPvG0hZxBjt","i1113"
"28.8205623","77.5565997","#6bd3e5","abundant_plum","hFl78uIc5A6R","i1114"
"26.9226810","75.8074150","#cc74e8","technical_indigo","neeYjpjWWdGc","i1115"
"29.9339072","74.9423598","#d15c4f","few_scarlet","vE3AEWl6IXiw","i1116"
"19.0870698","73.1289985","#3d0ab2","extensive_magenta","ugXazV18bzo8","i1117"
"21.1984450","72.8632467","#f968bb","historic_blue","TBZmlW1aGa9s","i1118"
"19.0255222","72.8742626","#e5d379","left_blush","TJYtShtFVJW-","i1119"
"28.5490495","77.3940808","#656ac6","clean_maroon","WTnk12EzeAym","i1120"
"19.2936354","73.0475332","#37ef99","retail_olive","buUOz0nWW_Qd","i1121"
"12.9526748","77.6398100","#179341","agreeable_plum","k_x_Nv6Vjcj_","i1122"
"21.1695257","72.8801994","#44a4b5","stable_turquoise","_tla-8PBDRTD","i1123"
"28.6681864","77.3403952","#3f8d9b","slow_bronze","UyE6xqtmnI7c","i1124"
"26.8053375","75.7960158","#8be8ad","bad_fuchsia","k6KyFqQwi8In","i1125"
"21.2512053","81.6542847","#102689","uncertain_plum","rP7x3BqfvEzB","i1126"
"21.1980642","72.8635481","#fc2aac","bare_crimson","uOWo_VDvxkHt","i1127"
"28.6228115","77.3760466","#7e5eb5","scary_teal","GLIWXHdcLyKw","i1128"
"19.0340544","72.8642866","#e590ed","eager_gray","lzJPmrZyfrcU","i1129"
"21.1969828","72.8635481","#8959cc","elderly_coral","mjUH5ZcU1SBi","i1130"
"12.9512336","77.5463412","#d813b7","linear_copper","NIvtu4vOUR41","i1131"
"12.9638970","77.6365365","#09c143","marked_fuchsia","NRURI9TODEEc","i1132"
"11.1991291","77.3301053","#9eaf00","passive_beige","xlW9zi6pfo2U","i1133"
"20.3655265","85.8276078","#edd89c","individual_coral","inIO0L6KE_pa","i1134"
"21.1662893","72.8697172","#7f50ed","upset_aqua","tBRY-4ZIe56j","i1135"
"19.1570060","72.8539099","#f2b0ee","helpless_moccasin","RpkwmBrbT8DU","i1136"
"28.6565552","77.1589898","#ff23aa","shy_violet","gH4A5DyhdnuA","i1137"
"21.1694986","72.8801478","#a0c62d","shrill_green","TOM9kBAqXko6","i1138"
"21.9938564","83.1440592","#7b92d8","vocational_chocolate","x3QpzPTQujR7","i1139"
"22.3081733","92.7763187","#c98be0","northern_bronze","wiRfq_dIBgE3","i1140"
"12.8001189","77.6669842","#d238ed","interior_lavender","iuLiFouZn9k9","i1141"
"29.9343916","74.9383864","#f497d7","mild_purple","DvK9R3yNQhim","i1142"
"28.6040540","77.3788257","#f97284","intense_yellow","4o0RYIPxiCNH","i1143"
"21.1458099","72.8255146","#25bc46","european_silver","XWBYhsHll9cI","i1144"
"12.9525494","77.6398639","#46ce63","working_gray","h_EfbTO5FFMc","i1145"
"28.6579501","77.1987902","#ff3dd8","past_amaranth","LOf6H4poFuWK","i1146"
"12.8806769","79.9249544","#464cb5","integrated_crimson","V7VZpKK-0hOD","i1147"
"28.1109658","76.8272056","#89bf2d","alone_red","T-aIWqp_wuTJ","i1148"
"21.3537635","72.9565757","#eb9df2","racial_emerald","GJtfBPUtkKot","i1149"
"19.2970074","73.0368479","#c841ea","constitutional_brown","sCdUNlzZbngO","i1150"
"21.2060167","81.4026767","#42ce9f","uninterested_lime","v5u5J1mSzwCg","i1151"
"28.5224804","77.0828877","#f2a7e1","confused_amber","L7TiQPbsWb2l","i1152"
"11.8251153","77.9087082","#34a9c9","old_indigo","9Za9r35JJh5R","i1153"
"19.0144155","73.0301597","#4e5ac9","delicious_azure","cl6soE9xOuFt","i1154"
"32.3869310","75.6734702","#89c617","balanced_turquoise","f9ucl7KBlUBW","i1155"
"19.0850993","72.8903116","#f91b13","extraordinary_beige","IURwyAPMdpIZ","i1156"
"21.1483017","72.8246300","#988cd8","open_coral","nv8Z6dch-C1q","i1157"
"21.1480287","72.8177989","#88dde0","unlikely_teal","znAx0bGb-HZC","i1158"
"19.9469644","79.2904804","#9fe0fc","disturbing_silver","YWLhwSUmFSIA","i1159"
"23.2561835","77.4863398","#6d8ed6","annual_lime","A9896y9SOpmY","i1160"
"18.7941001","74.2841364","#578bbf","shocked_emerald","2cPI_Ph57ilA","i1161"
"13.1413317","74.7830000","#fca580","bright_blush","FYwYRoIwvyrw","i1162"
"28.0065021","78.1275619","#f993d0","balanced_jade","KAgCb4QWYPAU","i1163"
"28.2092483","76.8456937","#09f430","concrete_silver","RLcUun2uEgrr","i1164"
"28.3763806","76.9086020","#eef745","cognitive_green","BCdT5H2WZ-c7","i1165"
"19.1953553","72.9933571","#61f41d","naughty_yellow","BHuRmCmOWd5b","i1166"
"21.1974121","72.8650281","#cc52f2","tough_copper","RWGlFDZ3UjdT","i1167"
"28.6579888","77.1988228","#ea8a9a","driving_beige","R_UFYY-N4Xkb","i1168"
"32.3869816","75.6734840","#aefcdd","friendly_plum","lGsxWfIRyHDm","i1169"
"19.0271883","72.8731467","#ba2e43","accurate_tomato","anxgDHnNZf1y","i1170"
"29.3901784","76.9981380","#768c0c","tasteless_cyan","hYCC2ruXgVBX","i1171"
"17.6551182","78.4456726","#adffa5","immense_emerald","i7Hxw1AGI5HK","i1172"
"22.5950170","88.3583032","#8f72e0","tall_moccasin","UZeNKF1bSEfX","i1173"
"28.6310711","77.2729292","#f9d8c0","light_amethyst","p2Lp6xdE_sX1","i1174"
"28.5605118","77.2921738","#0ca088","disturbed_teal","MzjH79NRvRd0","i1175"
"28.5930193","77.3107940","#41f2d4","hot_yellow","3aNhNh1vcxov","i1176"
"21.1706281","72.8805320","#b7c92e","round_amaranth","rVBjWS4vBhfj","i1177"
"19.0415670","72.8519595","#3dff46","mechanical_beige","mpN6VbkXjqy_","i1178"
"28.5494754","77.2144305","#edd57d","industrial_coral","UL0G5jFJn3VX","i1179"
"32.3870062","75.6735107","#c46b35","shallow_maroon","W56a_195lMxG","i1180"
"28.6605767","77.2697033","#f4da97","unfair_red","naaiTax0eNPO","i1181"
"19.1952555","72.9934234","#e26d3b","friendly_aquamarine","J4IWjpgtp2mF","i1182"
"18.7941001","74.2841364","#e5771d","extreme_salmon","tBb7v5RGW7wp","i1183"
"21.1741495","72.8727786","#a2c922","delightful_pink","yF2fds5aILg9","i1184"
"21.1771467","72.8753483","#fc8ae3","operational_aquamarine","0xnAtio1IcSD","i1185"
"8.4262920","78.0596271","#abadf4","grubby_chocolate","2YvOhHFnAlvj","i1186"
"28.6416850","77.0789918","#f9dcb3","stale_sapphire","i6MrT6Mibl3J","i1187"
"19.0271347","72.8743953","#8ac5e2","evil_salmon","jYP6r6a8p7qn","i1188"
"28.6310621","77.2729208","#f92a9c","worthy_tomato","rR3gpmG5tCLv","i1189"
"20.8911416","77.3298307","#d8e888","calm_green","Q7ElMtxiAnI3","i1190"
"19.0414850","72.8523200","#f9d3c2","specific_emerald","sWdHTNKtAPCv","i1191"
"13.4610019","76.9461417","#ddc15d","handsome_amber","p57WAycMOdcK","i1192"
"28.7438300","77.1956033","#4257aa","extensive_yellow","goKs44MUGq91","i1193"
"18.7669447","73.8629244","#fc8fa9","imperial_olive","9I54TMzVXV84","i1194"
"13.3193054","79.6400345","#f7b7db","marvellous_pink","_7f0hMcyH_jZ","i1195"
"21.1984984","72.8635062","#ffcfcc","wonderful_sapphire","3m3amKw2XPaG","i1196"
"30.3517063","77.3817089","#f7474a","innocent_tomato","QOazcKdiqmtd","i1197"
"12.8870623","77.6577287","#48a7c4","daily_jade","OWFuD-AEUNd4","i1198"
"21.1482717","72.8246117","#f7b9c0","interior_brown","e1iiE4c99ig-","i1199"
"21.1757758","72.8676096","#ed87dc","inquisitive_red","3-1oRUtagk8Y","i1200"
"12.9943417","77.7225400","#ed76df","preferred_violet","sPJUHf9cue1n","i1201"
"19.0414269","72.8532800","#2b8c13","variable_red","v_DllA5WNa4V","i1202"
"19.2380967","73.0138550","#c49d42","respective_blue","IdGTNVeYJBNv","i1203"
"22.3422476","77.1021771","#b7b3f9","boring_emerald","g0CHxhyaF-EM","i1204"
"19.0591436","72.8799254","#24b773","geographical_tan","a_qAsldSYsfA","i1205"
"28.2091210","76.8457040","#0916a3","civilian_salmon","rzVjBLd3lAIi","i1206"
"19.0102651","72.8276652","#fcbdc1","rising_silver","n8CRJ4jub6bQ","i1207"
"20.7610396","78.2740622","#3bf9f6","harsh_yellow","ByhDeNcHkJCK","i1208"
"12.9148133","80.2203936","#ba881b","angry_turquoise","QZVDfJ9W-qAX","i1209"
"12.7377572","77.7349560","#d85dc2","worried_magenta","gRotAowwEsqB","i1210"
"21.1793506","72.8649878","#eac109","racial_blush","rQ7eBsOPZ9c4","i1211"
"12.9141717","77.5653851","#4a33bf","shiny_turquoise","ah2X64nn4XSI","i1212"
"19.1469383","73.2507420","#5c9ebc","well_white","OVnjbtzTikgR","i1213"
"18.5711956","73.9067902","#23ef83","commercial_copper","nWdwZXkAJqUR","i1214"
"25.4952700","82.1315850","#edef86","easy_coffee","umU4CtvG3_Pl","i1215"
"28.5653333","77.2877236","#f7a3f1","glad_peach","U2E6M7K73x4Y","i1216"
"12.8021308","79.9777822","#e06bea","polish_aquamarine","Bv8q_y5KZsFi","i1217"
"19.0271347","72.8743953","#c2d354","homely_orange","Lh8HJPsTanjC","i1218"
"23.2604833","77.4683183","#2fe214","ashamed_emerald","ykd4VmniWr0D","i1219"
"21.3527200","72.9569448","#e0cc47","deaf_scarlet","fM9apR4_mjhv","i1220"
"23.2852596","69.9345914","#82d356","endless_red","x5Ftzi4PvwKi","i1221"
"21.6647720","72.9502490","#ffe6b2","sufficient_ivory","r5VuiTwe4Zei","i1222"
"28.3569176","76.9150465","#e2be76","nursing_purple","DRCGhYC6qpbG","i1223"
"13.1125549","80.1556623","#45e86b","original_jade","-x73cXDqCMob","i1224"
"30.3427574","77.0328157","#7372cc","hard_apricot","AFMUuoAGx7Aa","i1225"
"21.1973541","72.8650869","#b97cf9","living_emerald","BICTDFhcV8U_","i1226"
"21.1985766","72.8638113","#91f7d3","quaint_tomato","_udNk5epS9t5","i1227"
"17.3131041","74.2717783","#5af46c","used_plum","DxZ8fgsTf1bz","i1228"
"15.1837079","74.0212392","#e28c61","poor_crimson","omg_48IlPMNr","i1229"
"13.0017145","77.7454952","#f7ffa8","minimum_coffee","V_02d-iGNfgg","i1230"
"13.3193009","79.6400242","#d8dd3b","guilty_plum","JdUhRDHuaxWt","i1231"
"21.1741495","72.8727786","#e693ff","precious_apricot","7EVmFqNJLfJf","i1232"
"28.6676346","77.3406100","#0f1389","helpful_white","AjvmNf5SLhqg","i1233"
"19.2504362","72.8454162","#fcdec7","diplomatic_coral","tnl8dt-vJgqa","i1234"
"19.0271347","72.8743953","#99b7db","rude_coffee","xThjBMQo7g3c","i1235"
"19.1066630","72.8924679","#7af9d7","kind_coral","5dLHLbOkd3qi","i1236"
"19.0415850","72.8520500","#10cc1c","tropical_lavender","pDpVnuVZMYDo","i1237"
"20.2835731","86.6093219","#49ff5c","sore_olive","lbbtvESwVvkI","i1238"
"19.0413736","72.8531917","#f9e2c2","continuing_coral","gLFEgppXYfEq","i1239"
"28.8425195","77.0943838","#e28c96","temporary_aqua","LHBMzMYWWFE5","i1240"
"28.4689459","77.1380352","#3700dd","preferred_lavender","lZn-hLgrulx_","i1241"
"18.5618900","73.9221717","#3d6bce","new_scarlet","j-3e1qxsEY3c","i1242"
"12.9800939","74.8157538","#4061bc","oral_jade","TwCF7boPYbmh","i1243"
"21.3527200","72.9569448","#5834d1","federal_harlequin","KFjlrYLzYEAp","i1244"
"23.2516381","77.4574777","#c4a8f4","previous_yellow","ay_mhpr5cjIO","i1245"
"17.3720592","78.4224335","#6d70d6","biological_coffee","bE7C9GRSNgJO","i1246"
"28.6046533","77.3178917","#bc6e20","genuine_blush","fN_MokkfzEQS","i1247"
"17.3134883","74.2718567","#71ed77","defensive_amethyst","KuAw8cv_Lalw","i1248"
"29.9360367","74.9458717","#431696","energetic_red","68qaftSYTZfC","i1249"
"28.6649064","77.1695467","#bef799","cultural_tomato","rfwjigjg-P17","i1250"
"19.0504370","73.1022952","#ba0d0f","vague_orange","ovhYVnS96S86","i1251"
"19.1921454","72.8729902","#f9ae93","square_apricot","gjhMx0SADzPY","i1252"
"19.0989552","73.0216136","#c9ff66","fascinating_salmon","DJBtXf7WbpgX","i1253"
"18.6701498","73.8247974","#24f232","mature_coffee","v_3u4b6q41r5","i1254"
"12.7570220","77.6233622","#4586c6","architectural_amber","7sVM1o4xKQOQ","i1255"
"10.0939004","76.3045660","#7550af","extraordinary_scarlet","xx6lDQFJ_jU9","i1256"
"14.3271538","80.1129005","#290d7c","lexical_black","P1CS72quAgeJ","i1257"
"21.1757758","72.8676096","#f9efac","tragic_blush","dvB1ynZ5T8Sd","i1258"
"28.5406766","77.3399335","#f79a4f","delicious_brown","V6SW2HUfuaR9","i1259"
"18.4429470","73.9048449","#f4a6c9","pure_aqua","h_KxQcn1Shek","i1260"
"19.5854148","73.1622071","#a272ea","friendly_amber","lw1TdTY7zj6y","i1261"
"14.3270968","80.1129157","#ea6bb3","naked_aquamarine","itxjIcVdePGJ","i1262"
"20.3424454","85.8279191","#cdfcab","injured_aquamarine","4KrBsS48NMnn","i1263"
"19.1962141","72.9938504","#3ae8ab","large_amaranth","F1DtwW_Azx9x","i1264"
"28.4595417","77.3229917","#c6dd68","hissing_moccasin","S26Q_buvCkb-","i1265"
"18.7941001","74.2841364","#2c3c8c","remote_amethyst","Z9gq57fS1X-k","i1266"
"21.3530422","72.9565757","#debafc","minimal_white","Zzjg23YSnP-X","i1267"
"28.3838883","77.0436567","#a3f22e","organic_fuchsia","pnaOD_2ixig3","i1268"
"21.1684950","72.8751017","#e2ad8a","narrow_amber","qLd6V-04qQd-","i1269"
"32.3870332","75.6734806","#f29b59","dead_brown","10E1Gm2NDUlu","i1270"
"28.3569130","76.9150382","#52e559","colourful_silver","Zuz_jcCqCh-o","i1271"
"15.1861224","76.6633736","#db677a","appalling_black","8MsjEdbt8JJ1","i1272"
"28.5864681","77.2567289","#f9bdcc","steady_coral","D9P8HLYoOjOW","i1273"
"28.3299667","77.3010950","#ff5619","yellow_tomato","PFZIorZ8HQKJ","i1274"
"19.2381067","73.0139033","#d8961c","passing_white","c6diN-Olm0kB","i1275"
"21.1747374","72.8699645","#a2dee5","personal_lavender","s3PuRDuLoDqb","i1276"
"28.4329222","77.0013449","#ef8dbe","shared_apricot","b-wZQm07ReDW","i1277"
"18.6244449","73.8538256","#61cc37","gleaming_fuchsia","DmbBgYtyqfxu","i1278"
"22.4872836","88.3520803","#5dd86d","difficult_blue","vLV9Ck_vWE7J","i1279"
"19.5323137","73.0995134","#fc44b2","magnificent_turquoise","shb64YSDOYIh","i1280"
"28.5056602","77.0640739","#c7aaef","wonderful_bronze","QjuPrJyd-ksE","i1281"
"19.3245560","84.8784199","#0d1ce5","agricultural_tomato","D9wQfn6gCiJF","i1282"
"29.7011634","77.6710046","#5be5a9","prickly_azure","VTH8Rwykyqas","i1283"
"12.9639165","77.6364982","#c5f9a7","enchanting_azure","ECXhwJHbc2R-","i1284"
"19.2936337","73.0475154","#deef21","cultural_bronze","NvkMEav2WIqz","i1285"
"32.3870068","75.6735176","#bcc4f4","cuddly_azure","bofqyqqWukXE","i1286"
"25.1480047","75.8412303","#401f8e","frantic_olive","vqYUbHtJZDDR","i1287"
"23.4014912","72.0108725","#d8d031","popular_peach","UHbppKteDS3X","i1288"
